measurement_time,scheduled_time,module_id,v,i,g,t_ext,status_integer
2024-12-20T16:10:14.032037-07:00,2024-12-20T16:10:14-07:00,P-0000-01,7.54881,0.00749643,,,1
2024-12-20T16:10:15.037246-07:00,2024-12-20T16:10:15-07:00,P-0000-01,7.55398,0.00749166,,,1
2024-12-20T16:10:16.029738-07:00,2024-12-20T16:10:16-07:00,P-0000-01,7.56113,0.00748126,,,1
2024-12-20T16:10:17.031158-07:00,2024-12-20T16:10:17-07:00,P-0000-01,7.56992,0.00747007,,,1
2024-12-20T16:10:18.043892-07:00,2024-12-20T16:10:18-07:00,P-0000-01,7.5701,0.00747305,,,1
2024-12-20T16:10:19.031122-07:00,2024-12-20T16:10:19-07:00,P-0000-01,7.56062,0.00748332,,,1
2024-12-20T16:10:20.031566-07:00,2024-12-20T16:10:20-07:00,P-0000-01,7.55433,0.00748812,,,1
2024-12-20T16:10:21.035527-07:00,2024-12-20T16:10:21-07:00,P-0000-01,7.55482,0.00748547,,,1
2024-12-20T16:10:22.028640-07:00,2024-12-20T16:10:22-07:00,P-0000-01,7.56703,0.00747199,,,1
2024-12-20T16:10:23.031884-07:00,2024-12-20T16:10:23-07:00,P-0000-01,7.57092,0.00746807,,,1
2024-12-20T16:10:24.027979-07:00,2024-12-20T16:10:24-07:00,P-0000-01,7.56544,0.00747189,,,1
2024-12-20T16:10:25.029303-07:00,2024-12-20T16:10:25-07:00,P-0000-01,7.55813,0.00747899,,,1
2024-12-20T16:10:26.033283-07:00,2024-12-20T16:10:26-07:00,P-0000-01,7.56334,0.00747543,,,1
2024-12-20T16:10:27.029882-07:00,2024-12-20T16:10:27-07:00,P-0000-01,7.55207,0.00748577,,,1
2024-12-20T16:10:28.030073-07:00,2024-12-20T16:10:28-07:00,P-0000-01,7.55589,0.00748216,,,1
2024-12-20T16:10:29.030802-07:00,2024-12-20T16:10:29-07:00,P-0000-01,7.55427,0.00748415,,,1
2024-12-20T16:10:30.030522-07:00,2024-12-20T16:10:30-07:00,P-0000-01,7.55814,0.00747794,,,1
2024-12-20T16:10:31.029081-07:00,2024-12-20T16:10:31-07:00,P-0000-01,7.55471,0.0074796,,,1
2024-12-20T16:10:32.030769-07:00,2024-12-20T16:10:32-07:00,P-0000-01,7.56319,0.00747084,,,1
2024-12-20T16:10:33.026932-07:00,2024-12-20T16:10:33-07:00,P-0000-01,7.5574,0.00747795,,,1
2024-12-20T16:10:34.027297-07:00,2024-12-20T16:10:34-07:00,P-0000-01,7.54254,0.00749234,,,1
2024-12-20T16:10:35.040425-07:00,2024-12-20T16:10:35-07:00,P-0000-01,7.53505,0.00749953,,,1
2024-12-20T16:10:36.045921-07:00,2024-12-20T16:10:36-07:00,P-0000-01,7.54611,0.00748685,,,1
2024-12-20T16:10:37.029111-07:00,2024-12-20T16:10:37-07:00,P-0000-01,7.54384,0.00748955,,,1
2024-12-20T16:10:38.029233-07:00,2024-12-20T16:10:38-07:00,P-0000-01,7.55138,0.00748009,,,1
2024-12-20T16:10:39.030605-07:00,2024-12-20T16:10:39-07:00,P-0000-01,7.55072,0.00748091,,,1
2024-12-20T16:10:40.032505-07:00,2024-12-20T16:10:40-07:00,P-0000-01,7.5613,0.00747207,,,1
2024-12-20T16:10:41.030552-07:00,2024-12-20T16:10:41-07:00,P-0000-01,7.56059,0.0074724,,,1
2024-12-20T16:10:42.029125-07:00,2024-12-20T16:10:42-07:00,P-0000-01,7.56651,0.00746606,,,1
2024-12-20T16:10:43.037268-07:00,2024-12-20T16:10:43-07:00,P-0000-01,7.55807,0.00747261,,,1
2024-12-20T16:10:44.034583-07:00,2024-12-20T16:10:44-07:00,P-0000-01,7.56663,0.00746312,,,1
2024-12-20T16:10:45.031846-07:00,2024-12-20T16:10:45-07:00,P-0000-01,7.57362,0.00745323,,,1
2024-12-20T16:10:46.030643-07:00,2024-12-20T16:10:46-07:00,P-0000-01,7.57034,0.00745925,,,1
2024-12-20T16:10:47.031830-07:00,2024-12-20T16:10:47-07:00,P-0000-01,7.55662,0.00747122,,,1
2024-12-20T16:10:48.031348-07:00,2024-12-20T16:10:48-07:00,P-0000-01,7.55204,0.00747808,,,1
2024-12-20T16:10:49.033291-07:00,2024-12-20T16:10:49-07:00,P-0000-01,7.55147,0.00747779,,,1
2024-12-20T16:10:50.036915-07:00,2024-12-20T16:10:50-07:00,P-0000-01,7.55693,0.0074723,,,1
2024-12-20T16:10:51.037492-07:00,2024-12-20T16:10:51-07:00,P-0000-01,7.5612,0.00746781,,,1
2024-12-20T16:10:52.033673-07:00,2024-12-20T16:10:52-07:00,P-0000-01,7.56075,0.00746608,,,1
2024-12-20T16:10:53.034327-07:00,2024-12-20T16:10:53-07:00,P-0000-01,7.55327,0.00747198,,,1
2024-12-20T16:10:54.034432-07:00,2024-12-20T16:10:54-07:00,P-0000-01,7.55832,0.00746724,,,1
2024-12-20T16:10:55.039209-07:00,2024-12-20T16:10:55-07:00,P-0000-01,7.56498,0.00746097,,,1
2024-12-20T16:10:56.025755-07:00,2024-12-20T16:10:56-07:00,P-0000-01,7.57079,0.00745098,,,1
2024-12-20T16:10:57.034889-07:00,2024-12-20T16:10:57-07:00,P-0000-01,7.5699,0.00745381,,,1
2024-12-20T16:10:58.039511-07:00,2024-12-20T16:10:58-07:00,P-0000-01,7.56276,0.00746147,,,1
2024-12-20T16:10:59.036613-07:00,2024-12-20T16:10:59-07:00,P-0000-01,7.56779,0.00745515,,,1
2024-12-20T16:11:00.036608-07:00,2024-12-20T16:11:00-07:00,P-0000-01,7.57101,0.0074531,,,1
2024-12-20T16:11:01.028913-07:00,2024-12-20T16:11:01-07:00,P-0000-01,7.57415,0.00744837,,,1
2024-12-20T16:11:02.028452-07:00,2024-12-20T16:11:02-07:00,P-0000-01,7.57208,0.00744985,,,1
2024-12-20T16:11:03.040057-07:00,2024-12-20T16:11:03-07:00,P-0000-01,7.56211,0.00746026,,,1
2024-12-20T16:11:04.037542-07:00,2024-12-20T16:11:04-07:00,P-0000-01,7.54113,0.00748017,,,1
2024-12-20T16:11:05.036393-07:00,2024-12-20T16:11:05-07:00,P-0000-01,7.53378,0.00748545,,,1
2024-12-20T16:11:06.043579-07:00,2024-12-20T16:11:06-07:00,P-0000-01,7.53744,0.00748118,,,1
2024-12-20T16:11:07.038147-07:00,2024-12-20T16:11:07-07:00,P-0000-01,7.54083,0.00747844,,,1
2024-12-20T16:11:08.031034-07:00,2024-12-20T16:11:08-07:00,P-0000-01,7.5275,0.00749213,,,1
2024-12-20T16:11:09.032316-07:00,2024-12-20T16:11:09-07:00,P-0000-01,7.5137,0.00750545,,,1
2024-12-20T16:11:10.027237-07:00,2024-12-20T16:11:10-07:00,P-0000-01,7.51592,0.0075039,,,1
2024-12-20T16:11:11.027073-07:00,2024-12-20T16:11:11-07:00,P-0000-01,7.51016,0.00750866,,,1
2024-12-20T16:11:12.027971-07:00,2024-12-20T16:11:12-07:00,P-0000-01,7.50249,0.00751574,,,1
2024-12-20T16:11:13.031980-07:00,2024-12-20T16:11:13-07:00,P-0000-01,7.50566,0.00751109,,,1
2024-12-20T16:11:14.036163-07:00,2024-12-20T16:11:14-07:00,P-0000-01,7.50868,0.00750865,,,1
2024-12-20T16:11:15.035630-07:00,2024-12-20T16:11:15-07:00,P-0000-01,7.51419,0.00749961,,,1
2024-12-20T16:11:16.030614-07:00,2024-12-20T16:11:16-07:00,P-0000-01,7.51751,0.0074959,,,1
2024-12-20T16:11:17.031067-07:00,2024-12-20T16:11:17-07:00,P-0000-01,7.51926,0.00749446,,,1
2024-12-20T16:11:18.034747-07:00,2024-12-20T16:11:18-07:00,P-0000-01,7.52715,0.00748609,,,1
2024-12-20T16:11:19.030378-07:00,2024-12-20T16:11:19-07:00,P-0000-01,7.53054,0.00748311,,,1
2024-12-20T16:11:20.026161-07:00,2024-12-20T16:11:20-07:00,P-0000-01,7.53579,0.00747862,,,1
2024-12-20T16:11:21.031501-07:00,2024-12-20T16:11:21-07:00,P-0000-01,7.53234,0.00748028,,,1
2024-12-20T16:11:22.030557-07:00,2024-12-20T16:11:22-07:00,P-0000-01,7.52015,0.00749329,,,1
2024-12-20T16:11:23.034290-07:00,2024-12-20T16:11:23-07:00,P-0000-01,7.53113,0.00748362,,,1
2024-12-20T16:11:24.035613-07:00,2024-12-20T16:11:24-07:00,P-0000-01,7.53032,0.00748275,,,1
2024-12-20T16:11:25.035019-07:00,2024-12-20T16:11:25-07:00,P-0000-01,7.52403,0.00748565,,,1
2024-12-20T16:11:26.030995-07:00,2024-12-20T16:11:26-07:00,P-0000-01,7.53775,0.00747282,,,1
2024-12-20T16:11:27.029166-07:00,2024-12-20T16:11:27-07:00,P-0000-01,7.53743,0.00747219,,,1
2024-12-20T16:11:28.028706-07:00,2024-12-20T16:11:28-07:00,P-0000-01,7.5305,0.00747876,,,1
2024-12-20T16:11:29.030188-07:00,2024-12-20T16:11:29-07:00,P-0000-01,7.51439,0.00749269,,,1
2024-12-20T16:11:32.035103-07:00,2024-12-20T16:11:32-07:00,P-0000-01,7.49329,0.00751256,,,1
2024-12-20T16:11:33.030457-07:00,2024-12-20T16:11:33-07:00,P-0000-01,7.48667,0.00751894,,,1
2024-12-20T16:11:34.037224-07:00,2024-12-20T16:11:34-07:00,P-0000-01,7.48811,0.00751862,,,1
2024-12-20T16:11:35.035757-07:00,2024-12-20T16:11:35-07:00,P-0000-01,7.49043,0.00751592,,,1
2024-12-20T16:11:36.031404-07:00,2024-12-20T16:11:36-07:00,P-0000-01,7.49447,0.00751289,,,1
2024-12-20T16:11:37.027486-07:00,2024-12-20T16:11:37-07:00,P-0000-01,7.5054,0.00750187,,,1
2024-12-20T16:11:38.032187-07:00,2024-12-20T16:11:38-07:00,P-0000-01,7.50654,0.00750068,,,1
2024-12-20T16:11:39.027586-07:00,2024-12-20T16:11:39-07:00,P-0000-01,7.51647,0.00748945,,,1
2024-12-20T16:11:40.033758-07:00,2024-12-20T16:11:40-07:00,P-0000-01,7.52042,0.00748492,,,1
2024-12-20T16:11:41.027525-07:00,2024-12-20T16:11:41-07:00,P-0000-01,7.51855,0.00748491,,,1
2024-12-20T16:11:42.049228-07:00,2024-12-20T16:11:42-07:00,P-0000-01,7.51794,0.0074863,,,1
2024-12-20T16:11:43.032729-07:00,2024-12-20T16:11:43-07:00,P-0000-01,7.51608,0.00748704,,,1
2024-12-20T16:11:44.031388-07:00,2024-12-20T16:11:44-07:00,P-0000-01,7.52141,0.00748023,,,1
2024-12-20T16:11:45.030180-07:00,2024-12-20T16:11:45-07:00,P-0000-01,7.52745,0.00747499,,,1
2024-12-20T16:11:46.029630-07:00,2024-12-20T16:11:46-07:00,P-0000-01,7.52991,0.00747162,,,1
2024-12-20T16:11:47.050023-07:00,2024-12-20T16:11:47-07:00,P-0000-01,7.52745,0.00747189,,,1
2024-12-20T16:11:48.030285-07:00,2024-12-20T16:11:48-07:00,P-0000-01,7.51571,0.00748493,,,1
2024-12-20T16:11:49.030949-07:00,2024-12-20T16:11:49-07:00,P-0000-01,7.50708,0.00749478,,,1
2024-12-20T16:11:50.026817-07:00,2024-12-20T16:11:50-07:00,P-0000-01,7.51487,0.00748817,,,1
2024-12-20T16:11:51.032631-07:00,2024-12-20T16:11:51-07:00,P-0000-01,7.51632,0.00748551,,,1
2024-12-20T16:11:52.038448-07:00,2024-12-20T16:11:52-07:00,P-0000-01,7.51279,0.00748667,,,1
2024-12-20T16:11:53.034255-07:00,2024-12-20T16:11:53-07:00,P-0000-01,7.50469,0.00749481,,,1
2024-12-20T16:11:54.034750-07:00,2024-12-20T16:11:54-07:00,P-0000-01,7.51193,0.00748617,,,1
2024-12-20T16:11:55.032946-07:00,2024-12-20T16:11:55-07:00,P-0000-01,7.51059,0.00748509,,,1
2024-12-20T16:11:56.030394-07:00,2024-12-20T16:11:56-07:00,P-0000-01,7.51856,0.00747769,,,1
2024-12-20T16:11:57.031259-07:00,2024-12-20T16:11:57-07:00,P-0000-01,7.51035,0.00748773,,,1
2024-12-20T16:11:58.030133-07:00,2024-12-20T16:11:58-07:00,P-0000-01,7.48742,0.00751114,,,1
2024-12-20T16:11:59.029832-07:00,2024-12-20T16:11:59-07:00,P-0000-01,7.47432,0.00752218,,,1
2024-12-20T16:12:00.032339-07:00,2024-12-20T16:12:00-07:00,P-0000-01,7.47643,0.00752013,,,1
2024-12-20T16:12:01.035212-07:00,2024-12-20T16:12:01-07:00,P-0000-01,7.478,0.00751765,,,1
2024-12-20T16:12:02.040638-07:00,2024-12-20T16:12:02-07:00,P-0000-01,7.46912,0.0075232,,,1
2024-12-20T16:12:03.040012-07:00,2024-12-20T16:12:03-07:00,P-0000-01,7.46099,0.00753053,,,1
2024-12-20T16:12:04.031839-07:00,2024-12-20T16:12:04-07:00,P-0000-01,7.44758,0.00754322,,,1
2024-12-20T16:12:05.031708-07:00,2024-12-20T16:12:05-07:00,P-0000-01,7.45985,0.00753231,,,1
2024-12-20T16:12:06.035023-07:00,2024-12-20T16:12:06-07:00,P-0000-01,7.45931,0.00753369,,,1
2024-12-20T16:12:08.033188-07:00,2024-12-20T16:12:08-07:00,P-0000-01,7.46984,0.00752302,,,1
2024-12-20T16:12:09.034195-07:00,2024-12-20T16:12:09-07:00,P-0000-01,7.46145,0.00753015,,,1
2024-12-20T16:12:10.033593-07:00,2024-12-20T16:12:10-07:00,P-0000-01,7.46029,0.00753173,,,1
2024-12-20T16:12:11.034842-07:00,2024-12-20T16:12:11-07:00,P-0000-01,7.46267,0.00752599,,,1
2024-12-20T16:12:12.034266-07:00,2024-12-20T16:12:12-07:00,P-0000-01,7.44796,0.00754001,,,1
2024-12-20T16:12:13.036091-07:00,2024-12-20T16:12:13-07:00,P-0000-01,7.46388,0.00752445,,,1
2024-12-20T16:12:14.035487-07:00,2024-12-20T16:12:14-07:00,P-0000-01,7.46309,0.00752273,,,1
2024-12-20T16:12:15.027325-07:00,2024-12-20T16:12:15-07:00,P-0000-01,7.44907,0.00753773,,,1
2024-12-20T16:12:16.037606-07:00,2024-12-20T16:12:16-07:00,P-0000-01,7.44352,0.00754384,,,1
2024-12-20T16:12:17.039293-07:00,2024-12-20T16:12:17-07:00,P-0000-01,7.43434,0.00755314,,,1
2024-12-20T16:12:18.036329-07:00,2024-12-20T16:12:18-07:00,P-0000-01,7.43282,0.00755519,,,1
2024-12-20T16:12:19.036788-07:00,2024-12-20T16:12:19-07:00,P-0000-01,7.43939,0.00754798,,,1
2024-12-20T16:12:31.028235-07:00,2024-12-20T16:12:31-07:00,P-0000-01,7.48964,0.00749445,,,1
2024-12-20T16:12:32.031826-07:00,2024-12-20T16:12:32-07:00,P-0000-01,7.48678,0.0074966,,,1
2024-12-20T16:12:33.032479-07:00,2024-12-20T16:12:33-07:00,P-0000-01,7.48823,0.00749454,,,1
2024-12-20T16:12:34.040628-07:00,2024-12-20T16:12:34-07:00,P-0000-01,7.48017,0.00750052,,,1
2024-12-20T16:12:35.033840-07:00,2024-12-20T16:12:35-07:00,P-0000-01,7.50313,0.00747929,,,1
2024-12-20T16:12:36.027169-07:00,2024-12-20T16:12:36-07:00,P-0000-01,7.50136,0.00748057,,,1
2024-12-20T16:12:37.030552-07:00,2024-12-20T16:12:37-07:00,P-0000-01,7.51102,0.00746836,,,1
2024-12-20T16:12:38.026627-07:00,2024-12-20T16:12:38-07:00,P-0000-01,7.51936,0.00746233,,,1
2024-12-20T16:12:39.031657-07:00,2024-12-20T16:12:39-07:00,P-0000-01,7.50652,0.00747287,,,1
2024-12-20T16:12:40.031087-07:00,2024-12-20T16:12:40-07:00,P-0000-01,7.51445,0.00746536,,,1
2024-12-20T16:12:41.175807-07:00,2024-12-20T16:12:41-07:00,P-0000-01,7.6422,0.00733527,,,1537
2024-12-20T16:12:42.028073-07:00,2024-12-20T16:12:42-07:00,P-0000-01,7.6373,0.00733745,,,1025
2024-12-20T16:12:43.027343-07:00,2024-12-20T16:12:43-07:00,P-0000-01,7.63324,0.00734392,,,1
2024-12-20T16:12:44.041028-07:00,2024-12-20T16:12:44-07:00,P-0000-01,7.6147,0.00736194,,,1
2024-12-20T16:12:45.030564-07:00,2024-12-20T16:12:45-07:00,P-0000-01,7.61625,0.00736038,,,1
2024-12-20T16:12:46.033200-07:00,2024-12-20T16:12:46-07:00,P-0000-01,7.60976,0.00736673,,,1
2024-12-20T16:12:47.037073-07:00,2024-12-20T16:12:47-07:00,P-0000-01,7.6074,0.00736867,,,1
2024-12-20T16:12:48.026084-07:00,2024-12-20T16:12:48-07:00,P-0000-01,7.59181,0.00738358,,,1
2024-12-20T16:12:49.034734-07:00,2024-12-20T16:12:49-07:00,P-0000-01,7.57496,0.00740089,,,1
2024-12-20T16:12:50.031229-07:00,2024-12-20T16:12:50-07:00,P-0000-01,7.56753,0.00740679,,,1
2024-12-20T16:12:51.172611-07:00,2024-12-20T16:12:51-07:00,P-0000-01,7.64006,0.00733204,,,1537
2024-12-20T16:12:52.030601-07:00,2024-12-20T16:12:52-07:00,P-0000-01,7.64315,0.00732818,,,1025
2024-12-20T16:12:53.031206-07:00,2024-12-20T16:12:53-07:00,P-0000-01,7.65646,0.00731283,,,1
2024-12-20T16:12:54.026817-07:00,2024-12-20T16:12:54-07:00,P-0000-01,7.661,0.00730852,,,1
2024-12-20T16:12:55.036253-07:00,2024-12-20T16:12:55-07:00,P-0000-01,7.64746,0.0073233,,,1
2024-12-20T16:12:56.028815-07:00,2024-12-20T16:12:56-07:00,P-0000-01,7.64411,0.0073255,,,1
2024-12-20T16:12:57.034105-07:00,2024-12-20T16:12:57-07:00,P-0000-01,7.6438,0.00732502,,,1
2024-12-20T16:12:58.024322-07:00,2024-12-20T16:12:58-07:00,P-0000-01,7.6375,0.00733189,,,1
2024-12-20T16:12:59.033667-07:00,2024-12-20T16:12:59-07:00,P-0000-01,7.64284,0.00732618,,,1
2024-12-20T16:13:00.032320-07:00,2024-12-20T16:13:00-07:00,P-0000-01,7.64068,0.00732729,,,1
2024-12-20T16:13:01.168103-07:00,2024-12-20T16:13:01-07:00,P-0000-01,7.37443,0.007591,,,1793
2024-12-20T16:13:02.035321-07:00,2024-12-20T16:13:02-07:00,P-0000-01,7.36436,0.0076007,,,1025
2024-12-20T16:13:03.026477-07:00,2024-12-20T16:13:03-07:00,P-0000-01,7.34862,0.00761522,,,1
2024-12-20T16:13:04.030823-07:00,2024-12-20T16:13:04-07:00,P-0000-01,7.3489,0.00761448,,,1
2024-12-20T16:13:05.038997-07:00,2024-12-20T16:13:05-07:00,P-0000-01,7.34026,0.00762194,,,1
2024-12-20T16:13:06.033918-07:00,2024-12-20T16:13:06-07:00,P-0000-01,7.33701,0.00762438,,,1
2024-12-20T16:13:07.033452-07:00,2024-12-20T16:13:07-07:00,P-0000-01,7.32486,0.00763468,,,1
2024-12-20T16:13:08.028342-07:00,2024-12-20T16:13:08-07:00,P-0000-01,7.33197,0.0076283,,,1
2024-12-20T16:13:09.027860-07:00,2024-12-20T16:13:09-07:00,P-0000-01,7.32755,0.00763096,,,1
2024-12-20T16:13:10.029081-07:00,2024-12-20T16:13:10-07:00,P-0000-01,7.32615,0.00763386,,,1
2024-12-20T16:13:11.170903-07:00,2024-12-20T16:13:11-07:00,P-0000-01,7.50918,0.00745853,,,1537
2024-12-20T16:13:12.038745-07:00,2024-12-20T16:13:12-07:00,P-0000-01,7.51015,0.00745642,,,1025
2024-12-20T16:13:13.029977-07:00,2024-12-20T16:13:13-07:00,P-0000-01,7.51971,0.00744638,,,1
2024-12-20T16:13:14.034238-07:00,2024-12-20T16:13:14-07:00,P-0000-01,7.52869,0.00743694,,,1
2024-12-20T16:13:15.034289-07:00,2024-12-20T16:13:15-07:00,P-0000-01,7.5268,0.00743858,,,1
2024-12-20T16:13:16.030411-07:00,2024-12-20T16:13:16-07:00,P-0000-01,7.53051,0.00743366,,,1
2024-12-20T16:13:17.032922-07:00,2024-12-20T16:13:17-07:00,P-0000-01,7.54887,0.00741477,,,1
2024-12-20T16:13:18.030700-07:00,2024-12-20T16:13:18-07:00,P-0000-01,7.54538,0.00741913,,,1
2024-12-20T16:13:19.031907-07:00,2024-12-20T16:13:19-07:00,P-0000-01,7.54642,0.00741941,,,1
2024-12-20T16:13:20.035502-07:00,2024-12-20T16:13:20-07:00,P-0000-01,7.53897,0.0074242,,,1
2024-12-20T16:13:21.178028-07:00,2024-12-20T16:13:21-07:00,P-0000-01,7.63645,0.00732345,,,1537
2024-12-20T16:13:22.032188-07:00,2024-12-20T16:13:22-07:00,P-0000-01,7.61967,0.00733938,,,1025
2024-12-20T16:13:23.032576-07:00,2024-12-20T16:13:23-07:00,P-0000-01,7.61324,0.00734791,,,1
2024-12-20T16:13:24.038212-07:00,2024-12-20T16:13:24-07:00,P-0000-01,7.61439,0.00734342,,,1
2024-12-20T16:13:25.033392-07:00,2024-12-20T16:13:25-07:00,P-0000-01,7.60752,0.00735107,,,1
2024-12-20T16:13:26.034710-07:00,2024-12-20T16:13:26-07:00,P-0000-01,7.59664,0.00736192,,,1
2024-12-20T16:13:27.035050-07:00,2024-12-20T16:13:27-07:00,P-0000-01,7.58992,0.00736804,,,1
2024-12-20T16:13:28.034895-07:00,2024-12-20T16:13:28-07:00,P-0000-01,7.59297,0.0073657,,,1
2024-12-20T16:13:29.029204-07:00,2024-12-20T16:13:29-07:00,P-0000-01,7.59447,0.00736332,,,1
2024-12-20T16:13:30.040207-07:00,2024-12-20T16:13:30-07:00,P-0000-01,7.58841,0.00736843,,,1
2024-12-20T16:13:31.036472-07:00,2024-12-20T16:13:31-07:00,P-0000-01,7.58319,0.00737407,,,1
2024-12-20T16:13:32.038808-07:00,2024-12-20T16:13:32-07:00,P-0000-01,7.5938,0.00736348,,,1
2024-12-20T16:13:33.029960-07:00,2024-12-20T16:13:33-07:00,P-0000-01,7.60518,0.00734923,,,1
2024-12-20T16:13:34.043613-07:00,2024-12-20T16:13:34-07:00,P-0000-01,7.60115,0.00735517,,,1
2024-12-20T16:13:35.044080-07:00,2024-12-20T16:13:35-07:00,P-0000-01,7.59208,0.00736266,,,1
2024-12-20T16:13:36.025431-07:00,2024-12-20T16:13:36-07:00,P-0000-01,7.59386,0.00735984,,,1
2024-12-20T16:13:37.030621-07:00,2024-12-20T16:13:37-07:00,P-0000-01,7.59235,0.00736012,,,1
2024-12-20T16:13:38.030140-07:00,2024-12-20T16:13:38-07:00,P-0000-01,7.59534,0.0073569,,,1
2024-12-20T16:13:39.029481-07:00,2024-12-20T16:13:39-07:00,P-0000-01,7.59732,0.0073566,,,1
2024-12-20T16:13:40.029912-07:00,2024-12-20T16:13:40-07:00,P-0000-01,7.59813,0.00735258,,,1
2024-12-20T16:13:41.026370-07:00,2024-12-20T16:13:41-07:00,P-0000-01,7.60154,0.00735175,,,1
2024-12-20T16:13:42.026959-07:00,2024-12-20T16:13:42-07:00,P-0000-01,7.60781,0.00734284,,,1
2024-12-20T16:13:43.030910-07:00,2024-12-20T16:13:43-07:00,P-0000-01,7.59661,0.00735442,,,1
2024-12-20T16:13:44.027960-07:00,2024-12-20T16:13:44-07:00,P-0000-01,7.58896,0.00736319,,,1
2024-12-20T16:13:45.038712-07:00,2024-12-20T16:13:45-07:00,P-0000-01,7.57902,0.0073731,,,1
2024-12-20T16:13:46.029078-07:00,2024-12-20T16:13:46-07:00,P-0000-01,7.57673,0.00737343,,,1
2024-12-20T16:13:47.033768-07:00,2024-12-20T16:13:47-07:00,P-0000-01,7.5652,0.00738597,,,1
2024-12-20T16:13:48.029658-07:00,2024-12-20T16:13:48-07:00,P-0000-01,7.57412,0.00737601,,,1
2024-12-20T16:13:49.033231-07:00,2024-12-20T16:13:49-07:00,P-0000-01,7.58159,0.00736978,,,1
2024-12-20T16:13:50.025379-07:00,2024-12-20T16:13:50-07:00,P-0000-01,7.57555,0.00737578,,,1
2024-12-20T16:13:51.026377-07:00,2024-12-20T16:13:51-07:00,P-0000-01,7.56465,0.00738422,,,1
2024-12-20T16:13:52.029685-07:00,2024-12-20T16:13:52-07:00,P-0000-01,7.56571,0.00738271,,,1
2024-12-20T16:13:53.029825-07:00,2024-12-20T16:13:53-07:00,P-0000-01,7.55428,0.00739413,,,1
2024-12-20T16:13:54.031353-07:00,2024-12-20T16:13:54-07:00,P-0000-01,7.53966,0.00740887,,,1
2024-12-20T16:13:55.032242-07:00,2024-12-20T16:13:55-07:00,P-0000-01,7.53626,0.00741187,,,1
2024-12-20T16:13:56.027318-07:00,2024-12-20T16:13:56-07:00,P-0000-01,7.55272,0.00739523,,,1
2024-12-20T16:13:57.028777-07:00,2024-12-20T16:13:57-07:00,P-0000-01,7.55209,0.00739447,,,1
2024-12-20T16:13:58.028044-07:00,2024-12-20T16:13:58-07:00,P-0000-01,7.56772,0.00737789,,,1
2024-12-20T16:13:59.032835-07:00,2024-12-20T16:13:59-07:00,P-0000-01,7.56074,0.00738483,,,1
2024-12-20T16:14:00.028821-07:00,2024-12-20T16:14:00-07:00,P-0000-01,7.55804,0.00738902,,,1
2024-12-20T16:14:01.028682-07:00,2024-12-20T16:14:01-07:00,P-0000-01,7.55353,0.00739044,,,1
2024-12-20T16:14:02.029164-07:00,2024-12-20T16:14:02-07:00,P-0000-01,7.5416,0.00740312,,,1
2024-12-20T16:14:03.033435-07:00,2024-12-20T16:14:03-07:00,P-0000-01,7.55322,0.00738942,,,1
2024-12-20T16:14:04.038062-07:00,2024-12-20T16:14:04-07:00,P-0000-01,7.56293,0.00738031,,,1
2024-12-20T16:14:05.034437-07:00,2024-12-20T16:14:05-07:00,P-0000-01,7.55801,0.00738472,,,1
2024-12-20T16:14:06.031679-07:00,2024-12-20T16:14:06-07:00,P-0000-01,7.54489,0.00739778,,,1
2024-12-20T16:14:07.027207-07:00,2024-12-20T16:14:07-07:00,P-0000-01,7.53013,0.00741315,,,1
2024-12-20T16:14:08.031397-07:00,2024-12-20T16:14:08-07:00,P-0000-01,7.53918,0.00740413,,,1
2024-12-20T16:14:09.037086-07:00,2024-12-20T16:14:09-07:00,P-0000-01,7.54553,0.00739459,,,1
2024-12-20T16:14:10.028442-07:00,2024-12-20T16:14:10-07:00,P-0000-01,7.54533,0.00739476,,,1
2024-12-20T16:14:11.027589-07:00,2024-12-20T16:14:11-07:00,P-0000-01,7.53969,0.00739964,,,1
2024-12-20T16:14:12.028490-07:00,2024-12-20T16:14:12-07:00,P-0000-01,7.54387,0.00739662,,,1
2024-12-20T16:14:13.031341-07:00,2024-12-20T16:14:13-07:00,P-0000-01,7.53789,0.00740029,,,1
2024-12-20T16:14:14.034152-07:00,2024-12-20T16:14:14-07:00,P-0000-01,7.53868,0.00740014,,,1
2024-12-20T16:14:15.033925-07:00,2024-12-20T16:14:15-07:00,P-0000-01,7.53299,0.00740531,,,1
2024-12-20T16:14:16.029142-07:00,2024-12-20T16:14:16-07:00,P-0000-01,7.53346,0.00740602,,,1
2024-12-20T16:14:17.036715-07:00,2024-12-20T16:14:17-07:00,P-0000-01,7.52032,0.00741845,,,1
2024-12-20T16:14:18.035154-07:00,2024-12-20T16:14:18-07:00,P-0000-01,7.51026,0.00742823,,,1
2024-12-20T16:14:19.033255-07:00,2024-12-20T16:14:19-07:00,P-0000-01,7.50666,0.00743123,,,1
2024-12-20T16:14:20.032256-07:00,2024-12-20T16:14:20-07:00,P-0000-01,7.49806,0.00743939,,,1
2024-12-20T16:14:21.032065-07:00,2024-12-20T16:14:21-07:00,P-0000-01,7.49796,0.0074397,,,1
2024-12-20T16:14:22.031569-07:00,2024-12-20T16:14:22-07:00,P-0000-01,7.49857,0.00743941,,,1
2024-12-20T16:14:23.029222-07:00,2024-12-20T16:14:23-07:00,P-0000-01,7.50276,0.00743493,,,1
