measurement_time,scheduled_time,measurement_duration,module_id,v,i,g
2024-12-20T16:43:20.049938-07:00,2024-12-20T16:43:20-07:00,,P-0000-01,"[-0.00828224, 0.171165, 0.350488, 0.529717, 0.709634, 0.889759, 1.06985, 1.24809, 1.42482, 1.60382, 1.78088, 1.96102, 2.1377, 2.31484, 2.48867, 2.66244, 2.83782, 3.01289, 3.18621, 3.35802, 3.53111, 3.69832, 3.86817, 4.03636, 4.20561, 4.37234, 4.53633, 4.7007, 4.86209, 5.02334, 5.18513, 5.34422, 5.50512, 5.66054, 5.8137, 5.96775, 6.11895, 6.26918, 6.42026, 6.56793, 6.7134, 6.85755, 6.99671, 7.13682, 7.2768, 7.41642, 7.55166, 7.68432, 7.81433, 7.94089, 8.06828, 8.19526, 8.31816, 8.4391, 8.55707, 8.67282, 8.78576, 8.90004, 9.01235, 9.11886, 9.22557, 9.32747, 9.42738, 9.52439, 9.62254, 9.71761, 9.80891, 9.89692, 9.9805, 10.0623, 10.145, 10.2246, 10.3028, 10.3748, 10.4439, 10.5095, 10.5726, 10.6362, 10.6989, 10.757, 10.8079, 10.8559, 10.9008, 10.9454, 10.9885, 11.0278, 11.0625, 11.0916, 11.1147, 11.1371, 11.1559, 11.1738, 11.1875, 11.1961, 11.1984, 11.1999, 11.2015, 11.2042, 11.2043, 11.2064]","[0.0106004, 0.0105457, 0.0105104, 0.0104736, 0.0104316, 0.0103796, 0.0103203, 0.0102596, 0.0102096, 0.0101709, 0.0101301, 0.0100797, 0.0100237, 0.00995925, 0.00989709, 0.00984605, 0.00980441, 0.00976346, 0.00970409, 0.00963943, 0.00957112, 0.00950923, 0.00945428, 0.0094117, 0.0093607, 0.00929542, 0.00922756, 0.00915079, 0.0090832, 0.00902763, 0.00897666, 0.00891257, 0.0088388, 0.00875866, 0.00867539, 0.00860042, 0.00853506, 0.00846952, 0.00838526, 0.00829272, 0.00819001, 0.008087, 0.00798712, 0.00789293, 0.00778423, 0.00766046, 0.00752852, 0.00738274, 0.00723406, 0.00709613, 0.00695371, 0.0068017, 0.00663617, 0.00645982, 0.00627459, 0.00609413, 0.00592236, 0.00574567, 0.00556075, 0.0053617, 0.00516596, 0.0049562, 0.00476202, 0.0045719, 0.00437475, 0.00417584, 0.00396928, 0.00376059, 0.00355506, 0.00336171, 0.00317111, 0.00297375, 0.00278102, 0.00258029, 0.00239013, 0.00220322, 0.00202887, 0.00185851, 0.00168782, 0.00151985, 0.00135824, 0.00120724, 0.00106516, 0.000931702, 0.000805236, 0.000682972, 0.000573505, 0.000474268, 0.000388828, 0.000316561, 0.000254802, 0.000204553, 0.000166991, 0.000139795, 0.000121992, 0.000112345, 0.000105582, 0.000101109, 0.00010054, 9.98411e-05]",
2024-12-20T16:43:30.040057-07:00,2024-12-20T16:43:30-07:00,,P-0000-01,"[-0.00801179, 0.171022, 0.349663, 0.529826, 0.709198, 0.889869, 1.06978, 1.24833, 1.42572, 1.60223, 1.78169, 1.9591, 2.13731, 2.31368, 2.48842, 2.66147, 2.83631, 3.0108, 3.18422, 3.35679, 3.52817, 3.69853, 3.86609, 4.03424, 4.20348, 4.37057, 4.53553, 4.69978, 4.86025, 5.022, 5.18187, 5.34363, 5.50142, 5.65861, 5.8122, 5.96614, 6.11446, 6.26685, 6.41751, 6.56651, 6.71073, 6.8545, 6.99392, 7.13524, 7.27354, 7.41073, 7.54695, 7.68007, 7.80896, 7.93713, 8.06301, 8.19009, 8.31435, 8.43577, 8.55412, 8.66914, 8.7837, 8.89547, 9.0059, 9.11578, 9.2211, 9.32339, 9.42289, 9.52002, 9.6161, 9.71356, 9.80545, 9.89422, 9.97782, 10.0596, 10.1391, 10.2189, 10.2977, 10.3719, 10.4398, 10.507, 10.5696, 10.6317, 10.694, 10.751, 10.806, 10.8535, 10.8974, 10.9395, 10.9826, 11.0225, 11.0581, 11.0871, 11.1109, 11.1328, 11.1528, 11.17, 11.1842, 11.1927, 11.1946, 11.1967, 11.1974, 11.2003, 11.2028, 11.205]","[0.0105998, 0.0105442, 0.0105054, 0.0104709, 0.010428, 0.010375, 0.0103186, 0.0102613, 0.0102048, 0.0101659, 0.010129, 0.0100787, 0.0100217, 0.00995885, 0.00989698, 0.00984172, 0.00980051, 0.00975501, 0.00970311, 0.00963893, 0.00957027, 0.00950269, 0.00944892, 0.00940631, 0.00935465, 0.00929311, 0.00922288, 0.00914956, 0.00907756, 0.00902253, 0.00897052, 0.00891035, 0.0088387, 0.00875666, 0.00867191, 0.00859477, 0.00853068, 0.00846386, 0.00838191, 0.0082937, 0.00819408, 0.00808561, 0.00798267, 0.00788501, 0.00778462, 0.00766037, 0.00752738, 0.00738495, 0.00723654, 0.00709233, 0.00694731, 0.00679932, 0.00663221, 0.00645757, 0.00627494, 0.00609335, 0.00591595, 0.00574129, 0.00556014, 0.00536172, 0.00516306, 0.00495816, 0.00475822, 0.00456934, 0.00437467, 0.00417396, 0.00397122, 0.00376334, 0.00355626, 0.00335546, 0.00316939, 0.00297821, 0.00278365, 0.0025855, 0.00239389, 0.00220628, 0.00202896, 0.00186188, 0.00169156, 0.00152673, 0.00136047, 0.00120966, 0.00106865, 0.000934062, 0.000807644, 0.000688008, 0.00057793, 0.000479312, 0.000393942, 0.000318868, 0.000257935, 0.000207794, 0.000170465, 0.000142975, 0.000124729, 0.000112219, 0.000105514, 0.000102427, 0.000100363, 9.8477e-05]",
2024-12-20T16:43:40.040557-07:00,2024-12-20T16:43:40-07:00,,P-0000-01,"[-0.00753733, 0.172455, 0.351352, 0.529176, 0.708443, 0.888104, 1.06863, 1.24684, 1.42613, 1.6029, 1.77958, 1.9569, 2.13532, 2.31284, 2.48762, 2.66361, 2.83677, 3.0071, 3.18116, 3.35468, 3.52664, 3.69701, 3.8651, 4.03283, 4.19853, 4.36715, 4.53187, 4.69712, 4.85991, 5.02167, 5.18108, 5.33825, 5.49826, 5.65488, 5.81006, 5.96428, 6.11411, 6.26447, 6.41181, 6.56098, 6.70796, 6.85191, 6.99427, 7.13121, 7.26851, 7.40567, 7.54335, 7.67591, 7.80759, 7.93559, 8.06024, 8.18364, 8.30857, 8.43203, 8.55112, 8.66734, 8.78147, 8.89137, 9.00082, 9.10927, 9.21698, 9.31911, 9.42124, 9.51867, 9.61292, 9.70581, 9.79708, 9.88816, 9.97409, 10.057, 10.1371, 10.2114, 10.2895, 10.364, 10.4349, 10.5033, 10.5674, 10.6254, 10.6857, 10.7447, 10.7988, 10.8502, 10.8968, 10.9364, 10.9771, 11.0158, 11.0513, 11.0841, 11.1102, 11.1314, 11.1478, 11.1626, 11.176, 11.1864, 11.1933, 11.1958, 11.1983, 11.1935, 11.1962, 11.1974]","[0.0106121, 0.0105538, 0.010496, 0.0104484, 0.0104143, 0.0103777, 0.0103283, 0.010272, 0.0102095, 0.0101489, 0.0101071, 0.0100661, 0.0100263, 0.00997039, 0.00990629, 0.00984309, 0.00978311, 0.00973448, 0.00969292, 0.00964529, 0.00958089, 0.00951846, 0.00944863, 0.00938468, 0.00933536, 0.00928611, 0.00923291, 0.00916294, 0.00908919, 0.00901489, 0.00894697, 0.0088928, 0.00883774, 0.0087676, 0.00868774, 0.00860082, 0.00851837, 0.00844063, 0.00837006, 0.00829412, 0.00820254, 0.0080972, 0.00798678, 0.00786942, 0.00776242, 0.00765626, 0.00753107, 0.00739391, 0.00724845, 0.00709077, 0.00693708, 0.00678257, 0.00663208, 0.00646554, 0.00628636, 0.00609985, 0.00591271, 0.0057279, 0.00554776, 0.00536953, 0.00517276, 0.00497132, 0.00476568, 0.00456149, 0.00436221, 0.00417266, 0.00397709, 0.00377508, 0.00356957, 0.0033615, 0.00316017, 0.00297176, 0.00278309, 0.0025959, 0.00240427, 0.00221428, 0.00202993, 0.00185782, 0.00169458, 0.00153228, 0.00137279, 0.00121766, 0.00107334, 0.000936446, 0.000811083, 0.000694336, 0.000586, 0.000487693, 0.000398449, 0.000324118, 0.000261574, 0.000211868, 0.00017256, 0.00014424, 0.000126933, 0.000113743, 0.000106124, 0.000103851, 0.000101577, 0.000101229]",
2024-12-20T16:43:50.042852-07:00,2024-12-20T16:43:50-07:00,,P-0000-01,"[-0.00880889, 0.172014, 0.351442, 0.529959, 0.707883, 0.887226, 1.06807, 1.24646, 1.42598, 1.60415, 1.78159, 1.95696, 2.13386, 2.31064, 2.4867, 2.66207, 2.83676, 3.00927, 3.18097, 3.35231, 3.52572, 3.69629, 3.86554, 4.03447, 4.19905, 4.36556, 4.5325, 4.69771, 4.86025, 5.02319, 5.17943, 5.33859, 5.49649, 5.65431, 5.80862, 5.96451, 6.11583, 6.26391, 6.41285, 6.55969, 6.70637, 6.85155, 6.99477, 7.13299, 7.2697, 7.40543, 7.53997, 7.6756, 7.80481, 7.93624, 8.06167, 8.18462, 8.30786, 8.43015, 8.54893, 8.66585, 8.78175, 8.89254, 8.99988, 9.10812, 9.21264, 9.31786, 9.42, 9.51783, 9.61115, 9.7037, 9.79656, 9.88611, 9.97235, 10.0578, 10.1386, 10.2135, 10.2878, 10.3627, 10.4334, 10.5018, 10.5678, 10.6267, 10.6835, 10.7414, 10.7966, 10.8488, 10.8952, 10.9376, 10.9756, 11.0125, 11.0477, 11.0816, 11.1092, 11.1316, 11.1478, 11.1619, 11.173, 11.1837, 11.1916, 11.1939, 11.1964, 11.1957, 11.1925, 11.1922]","[0.0106133, 0.0105555, 0.0105015, 0.0104455, 0.0104031, 0.0103648, 0.0103238, 0.010276, 0.01022, 0.0101583, 0.0100979, 0.0100532, 0.0100145, 0.00996988, 0.00991614, 0.00984872, 0.00978541, 0.00972142, 0.0096805, 0.00963592, 0.00958122, 0.00952192, 0.00945502, 0.00938435, 0.00932347, 0.00927132, 0.00922717, 0.0091663, 0.00909455, 0.00901953, 0.00894385, 0.00887919, 0.00882251, 0.00876296, 0.00869253, 0.00860807, 0.00852125, 0.00843401, 0.00835717, 0.00828318, 0.00820233, 0.00810158, 0.00799058, 0.00787048, 0.00775207, 0.00763967, 0.00752517, 0.00739128, 0.00724874, 0.00709172, 0.00692979, 0.00676998, 0.00661898, 0.00645746, 0.00628871, 0.00610431, 0.00591356, 0.00571999, 0.00553563, 0.00535379, 0.00516782, 0.00497461, 0.0047666, 0.00456194, 0.0043545, 0.00416281, 0.00397214, 0.0037706, 0.00357017, 0.00336108, 0.00315818, 0.00296274, 0.00277517, 0.00259255, 0.00240313, 0.00221526, 0.0020277, 0.00185252, 0.00168526, 0.00152447, 0.0013702, 0.00121564, 0.00107176, 0.000933068, 0.00080584, 0.000688671, 0.000580772, 0.000484575, 0.000394433, 0.000320324, 0.000257827, 0.000209222, 0.000169879, 0.000142831, 0.000124638, 0.000113612, 0.000107444, 0.000102794, 0.000100307, 9.94083e-05]",
2024-12-20T16:44:00.047849-07:00,2024-12-20T16:44:00-07:00,,P-0000-01,"[-0.00786471, 0.172422, 0.35101, 0.53069, 0.707352, 0.886894, 1.06699, 1.2467, 1.42637, 1.60277, 1.78062, 1.95606, 2.13344, 2.31046, 2.48775, 2.66155, 2.83712, 3.00769, 3.17948, 3.35158, 3.52504, 3.69535, 3.86572, 4.03172, 4.19773, 4.36407, 4.52996, 4.69459, 4.85862, 5.01965, 5.17973, 5.3372, 5.49442, 5.65366, 5.80946, 5.9631, 6.11418, 6.26165, 6.4111, 6.5575, 6.70522, 6.8489, 6.99237, 7.13161, 7.26953, 7.40309, 7.53895, 7.67243, 7.80392, 7.93417, 8.05794, 8.18186, 8.30528, 8.42772, 8.54711, 8.6638, 8.77836, 8.88867, 8.99866, 9.10555, 9.2136, 9.31824, 9.41721, 9.51456, 9.60944, 9.70055, 9.79407, 9.8846, 9.97101, 10.054, 10.1343, 10.211, 10.2858, 10.3613, 10.4317, 10.5001, 10.5651, 10.625, 10.6805, 10.7386, 10.7957, 10.8466, 10.8924, 10.9336, 10.9739, 11.0091, 11.0457, 11.0789, 11.1061, 11.1275, 11.1435, 11.1577, 11.1697, 11.1797, 11.1883, 11.191, 11.191, 11.1915, 11.1885, 11.1933]","[0.0106078, 0.0105521, 0.0104959, 0.0104399, 0.0104001, 0.010363, 0.0103201, 0.0102676, 0.0102118, 0.010153, 0.010098, 0.0100509, 0.0100132, 0.0099631, 0.00990888, 0.00984462, 0.00978012, 0.00972167, 0.00967956, 0.00963491, 0.00957998, 0.00951251, 0.00944748, 0.00937998, 0.00932056, 0.00927178, 0.00922615, 0.00915846, 0.00909037, 0.00901463, 0.00894084, 0.00887942, 0.00882253, 0.00876191, 0.0086887, 0.00860545, 0.00851332, 0.00843153, 0.00835629, 0.00828535, 0.00819582, 0.00809462, 0.00798556, 0.00786763, 0.00774956, 0.00764046, 0.00752223, 0.00738824, 0.00724353, 0.00708532, 0.00692529, 0.0067688, 0.00661827, 0.00645345, 0.0062852, 0.00609832, 0.00590644, 0.00571888, 0.00553775, 0.00535604, 0.00516499, 0.00496746, 0.00476184, 0.00455627, 0.00435058, 0.00416143, 0.00396995, 0.00376917, 0.00356266, 0.00335625, 0.00315709, 0.00296083, 0.00277319, 0.00259005, 0.00239931, 0.00221163, 0.00202313, 0.00184932, 0.00168555, 0.00152483, 0.00136923, 0.00121276, 0.00106809, 0.000930558, 0.000805305, 0.000688331, 0.000579891, 0.000483167, 0.000394129, 0.000319441, 0.000256274, 0.00020816, 0.000170518, 0.000142715, 0.000123289, 0.000112919, 0.000107348, 0.000102661, 0.000101396, 9.92056e-05]",
2024-12-20T16:44:10.041769-07:00,2024-12-20T16:44:10-07:00,,P-0000-01,"[-0.00833442, 0.171843, 0.35065, 0.529276, 0.707176, 0.887316, 1.06774, 1.24618, 1.42477, 1.60299, 1.77866, 1.95551, 2.1326, 2.31038, 2.48528, 2.66022, 2.8335, 3.00529, 3.17839, 3.35096, 3.52343, 3.69444, 3.86299, 4.031, 4.19694, 4.3629, 4.52971, 4.69383, 4.85754, 5.01902, 5.17553, 5.33436, 5.49239, 5.6507, 5.80605, 5.96063, 6.11047, 6.25843, 6.40695, 6.55541, 6.70156, 6.84582, 6.98741, 7.12694, 7.26365, 7.40029, 7.53519, 7.6711, 7.80047, 7.92926, 8.05544, 8.17943, 8.30111, 8.42492, 8.54274, 8.66136, 8.77356, 8.88368, 8.99438, 9.10129, 9.20882, 9.31407, 9.41287, 9.5099, 9.60549, 9.69803, 9.78993, 9.88129, 9.96707, 10.0501, 10.1294, 10.2052, 10.2811, 10.3553, 10.4282, 10.4955, 10.5587, 10.6188, 10.6764, 10.7343, 10.7891, 10.8415, 10.8872, 10.9285, 10.9684, 11.0044, 11.0423, 11.0751, 11.1014, 11.1224, 11.1387, 11.153, 11.1677, 11.1783, 11.185, 11.1861, 11.1874, 11.1847, 11.1877, 11.1879]","[0.0106039, 0.0105438, 0.0104897, 0.0104395, 0.0104016, 0.010369, 0.0103179, 0.0102648, 0.0102048, 0.0101437, 0.0100935, 0.0100544, 0.0100141, 0.00996172, 0.00990298, 0.00983547, 0.0097767, 0.00972365, 0.00967916, 0.00963465, 0.00957366, 0.00950933, 0.00943846, 0.00937363, 0.00932172, 0.00927898, 0.00922561, 0.00915521, 0.00908181, 0.00900794, 0.00893748, 0.00888361, 0.00882751, 0.008761, 0.00868303, 0.00859731, 0.00850866, 0.00842687, 0.00835782, 0.00828446, 0.00819457, 0.0080907, 0.00797848, 0.00786153, 0.00775018, 0.00764459, 0.00752309, 0.00738489, 0.00724171, 0.00708525, 0.0069234, 0.0067717, 0.00662237, 0.00645616, 0.00627829, 0.00609245, 0.00590573, 0.00571667, 0.00553822, 0.00536046, 0.00516401, 0.00496679, 0.00475966, 0.00455514, 0.00435489, 0.00416597, 0.00397315, 0.00376894, 0.00356471, 0.0033602, 0.00315758, 0.00296873, 0.00278184, 0.00259472, 0.00240082, 0.0022137, 0.00203012, 0.00185497, 0.00169252, 0.00153076, 0.00137246, 0.00121555, 0.00107221, 0.000935401, 0.000808824, 0.000693748, 0.000586476, 0.000486914, 0.000399513, 0.000323926, 0.000261739, 0.000211752, 0.000173075, 0.000143729, 0.000125737, 0.000113024, 0.000106258, 0.000103042, 0.000101226, 9.95172e-05]",
2024-12-20T16:44:20.048364-07:00,2024-12-20T16:44:20-07:00,,P-0000-01,"[-0.00941147, 0.170942, 0.352548, 0.53068, 0.709425, 0.887283, 1.06585, 1.24461, 1.4245, 1.60387, 1.78125, 1.95646, 2.13251, 2.30893, 2.48483, 2.66123, 2.8354, 3.0094, 3.17909, 3.35028, 3.5221, 3.69294, 3.86275, 4.03197, 4.19879, 4.36327, 4.52792, 4.69306, 4.85531, 5.0183, 5.17771, 5.33629, 5.49402, 5.6482, 5.80398, 5.95889, 6.11068, 6.26106, 6.40877, 6.55465, 6.70192, 6.84469, 6.98924, 7.12954, 7.26787, 7.40228, 7.53626, 7.66972, 7.80068, 7.92999, 8.05633, 8.18332, 8.30342, 8.42272, 8.54235, 8.66103, 8.77545, 8.88776, 8.99742, 9.10082, 9.20781, 9.31119, 9.41495, 9.5121, 9.60908, 9.69992, 9.78871, 9.87846, 9.9671, 10.0515, 10.133, 10.2085, 10.2817, 10.3557, 10.4261, 10.4971, 10.561, 10.6236, 10.6797, 10.7353, 10.7869, 10.8402, 10.8897, 10.9322, 10.9722, 11.0075, 11.0393, 11.0708, 11.1007, 11.1258, 11.1414, 11.156, 11.1647, 11.172, 11.1802, 11.1855, 11.1906, 11.1874, 11.185, 11.1851]","[0.0106019, 0.0105537, 0.0105018, 0.010444, 0.010387, 0.0103427, 0.0103067, 0.0102677, 0.0102184, 0.0101577, 0.0100968, 0.0100361, 0.00999191, 0.0099526, 0.0099033, 0.00984789, 0.0097856, 0.00971868, 0.00965612, 0.00961191, 0.00956819, 0.00951652, 0.00945408, 0.00938278, 0.00931348, 0.00925075, 0.0092054, 0.00915344, 0.00909436, 0.00901978, 0.00894432, 0.00886389, 0.00880096, 0.00874495, 0.00868135, 0.00860584, 0.00852148, 0.00843292, 0.0083392, 0.00825792, 0.00818332, 0.0080923, 0.00798955, 0.00786991, 0.00774684, 0.00761806, 0.00749958, 0.00737675, 0.00723945, 0.00709292, 0.00693038, 0.00675877, 0.00659695, 0.00643809, 0.00627221, 0.00610057, 0.00591039, 0.0057155, 0.00552367, 0.00533373, 0.00515082, 0.0049625, 0.00476082, 0.00455906, 0.00434887, 0.00414367, 0.0039498, 0.00375632, 0.0035639, 0.00335626, 0.00315359, 0.00295191, 0.00275846, 0.00257382, 0.0023915, 0.00221225, 0.00202351, 0.00184527, 0.00167387, 0.00151291, 0.00135985, 0.00121068, 0.00106482, 0.000927662, 0.000797877, 0.000679667, 0.000574166, 0.000478454, 0.000391231, 0.000315843, 0.000254382, 0.000203469, 0.000167168, 0.000140433, 0.00012392, 0.000111666, 0.000105781, 0.000102315, 0.000100795, 9.87111e-05]",
2024-12-20T16:44:30.044450-07:00,2024-12-20T16:44:30-07:00,,P-0000-01,"[-0.00888957, 0.169476, 0.348733, 0.529015, 0.709885, 0.889399, 1.06853, 1.24482, 1.42201, 1.60123, 1.77973, 1.95752, 2.13466, 2.30983, 2.48342, 2.65773, 2.83408, 3.00809, 3.18046, 3.35191, 3.5225, 3.6917, 3.86018, 4.02908, 4.19784, 4.36457, 4.52968, 4.69339, 4.85283, 5.01562, 5.1772, 5.33787, 5.49418, 5.64983, 5.80487, 5.95682, 6.10919, 6.25927, 6.41004, 6.55774, 6.70239, 6.84397, 6.98573, 7.12724, 7.26373, 7.40341, 7.5379, 7.67029, 7.79799, 7.92669, 8.05382, 8.18143, 8.30331, 8.42607, 8.54139, 8.65823, 8.77211, 8.88396, 8.99688, 9.10391, 9.20826, 9.31094, 9.41025, 9.50824, 9.60555, 9.70258, 9.79149, 9.88068, 9.96285, 10.0454, 10.1266, 10.2078, 10.2849, 10.3576, 10.4262, 10.4901, 10.5566, 10.6193, 10.6816, 10.7379, 10.7877, 10.8375, 10.8818, 10.9286, 10.9714, 11.0106, 11.0424, 11.0705, 11.095, 11.1177, 11.1385, 11.1562, 11.1671, 11.1715, 11.1748, 11.1771, 11.18, 11.185, 11.185, 11.1869]","[0.0105708, 0.0105337, 0.0105016, 0.0104585, 0.0104042, 0.0103491, 0.0102895, 0.0102358, 0.0101972, 0.0101604, 0.0101146, 0.0100595, 0.00999452, 0.00993161, 0.00987613, 0.00983402, 0.00979547, 0.00973918, 0.009682, 0.00961352, 0.00954782, 0.00949152, 0.00944364, 0.00939734, 0.00933589, 0.00926922, 0.00919208, 0.00912231, 0.00906528, 0.00901645, 0.00895922, 0.00888972, 0.00881187, 0.00872994, 0.00865018, 0.00858467, 0.00852137, 0.00844958, 0.00836045, 0.00826342, 0.00816199, 0.00806268, 0.00797287, 0.00787505, 0.00776631, 0.00763506, 0.00749871, 0.00735712, 0.00721477, 0.00707724, 0.00693651, 0.00677747, 0.00660451, 0.00642868, 0.00624905, 0.00607522, 0.00590694, 0.00572852, 0.00553805, 0.00533805, 0.00513618, 0.00493524, 0.00474565, 0.00455705, 0.00435559, 0.0041551, 0.00394414, 0.00373665, 0.00353874, 0.00334715, 0.00315899, 0.00296288, 0.00276228, 0.00256529, 0.00237463, 0.00219292, 0.00202075, 0.00184932, 0.00167682, 0.00150657, 0.00134603, 0.00119652, 0.00105734, 0.000923558, 0.000796518, 0.000675882, 0.000566798, 0.00046923, 0.000384682, 0.000312449, 0.000250318, 0.000203472, 0.000164549, 0.000139841, 0.000121462, 0.000111838, 0.000105916, 0.000102131, 0.000101268, 9.95739e-05]",
2024-12-20T16:44:40.048353-07:00,2024-12-20T16:44:40-07:00,,P-0000-01,"[-0.00762748, 0.17125, 0.349791, 0.527981, 0.706958, 0.887463, 1.06722, 1.24563, 1.42354, 1.59941, 1.77732, 1.95467, 2.13248, 2.30877, 2.48408, 2.65687, 2.83114, 3.00423, 3.178, 3.34998, 3.52284, 3.69205, 3.86042, 4.02671, 4.19275, 4.35992, 4.52723, 4.68958, 4.85222, 5.01366, 5.17159, 5.33091, 5.49084, 5.64577, 5.80053, 5.95417, 6.10378, 6.25466, 6.40324, 6.55143, 6.69755, 6.84055, 6.9818, 7.12111, 7.25803, 7.39605, 7.53146, 7.66526, 7.79637, 7.92211, 8.04935, 8.17235, 8.29705, 8.41714, 8.5372, 8.65341, 8.76772, 8.87751, 8.98699, 9.09525, 9.20175, 9.30651, 9.40642, 9.50102, 9.59735, 9.69135, 9.78488, 9.87265, 9.95911, 10.0414, 10.1209, 10.1967, 10.2752, 10.3489, 10.421, 10.487, 10.5496, 10.6101, 10.6701, 10.7281, 10.7825, 10.8332, 10.8782, 10.9185, 10.9588, 10.9989, 11.0352, 11.0666, 11.092, 11.1124, 11.1311, 11.1471, 11.1612, 11.1704, 11.1745, 11.1789, 11.1783, 11.1764, 11.1794, 11.1811]","[0.010586, 0.0105269, 0.0104743, 0.0104358, 0.0104017, 0.0103598, 0.0103048, 0.0102496, 0.0101901, 0.0101348, 0.0100953, 0.0100545, 0.0100045, 0.00994695, 0.00988322, 0.00982198, 0.00976718, 0.00972242, 0.00968103, 0.00962212, 0.00956243, 0.00949264, 0.0094263, 0.0093706, 0.00932364, 0.00927591, 0.00920848, 0.00913932, 0.00906309, 0.00899653, 0.0089373, 0.00888458, 0.00882279, 0.00874714, 0.0086647, 0.0085768, 0.00849894, 0.00842775, 0.00835681, 0.00827946, 0.00818054, 0.00807281, 0.00796207, 0.00785143, 0.00774848, 0.00763961, 0.00751306, 0.00737298, 0.00722167, 0.00706886, 0.00691639, 0.00676955, 0.00661532, 0.00644503, 0.00626534, 0.00607938, 0.00589421, 0.0057124, 0.00553967, 0.00535123, 0.0051558, 0.00495356, 0.00474827, 0.00454754, 0.00435569, 0.00416671, 0.00396505, 0.00376, 0.00355262, 0.00334978, 0.00315259, 0.00296883, 0.00277767, 0.00258445, 0.00239675, 0.00220754, 0.00202463, 0.00185433, 0.00169091, 0.00153036, 0.00136576, 0.00121455, 0.00106941, 0.000935264, 0.000811347, 0.000693961, 0.000585584, 0.000484282, 0.000397998, 0.000323514, 0.000262112, 0.000211848, 0.000172644, 0.000145257, 0.000125825, 0.00011371, 0.00010683, 0.000101617, 0.000100242, 9.9931e-05]",
2024-12-20T16:44:50.051404-07:00,2024-12-20T16:44:50-07:00,,P-0000-01,"[-0.00857166, 0.171943, 0.350683, 0.5291, 0.70682, 0.885409, 1.0653, 1.24494, 1.42377, 1.60238, 1.77797, 1.9533, 2.12919, 2.30657, 2.48401, 2.65813, 2.83145, 3.00355, 3.17536, 3.34719, 3.51972, 3.69058, 3.8607, 4.02754, 4.1942, 4.35747, 4.52324, 4.68971, 4.85327, 5.01458, 5.17336, 5.32958, 5.48787, 5.64447, 5.79988, 5.9541, 6.10636, 6.25532, 6.40285, 6.54813, 6.69592, 6.84048, 6.98164, 7.12237, 7.25761, 7.39342, 7.52726, 7.66373, 7.79366, 7.92264, 8.05011, 8.17124, 8.29347, 8.41674, 8.53552, 8.65238, 8.76637, 8.87833, 8.98607, 9.09315, 9.19958, 9.30365, 9.4071, 9.50369, 9.59597, 9.68892, 9.77975, 9.8716, 9.95797, 10.0408, 10.1203, 10.1964, 10.2725, 10.3454, 10.4192, 10.4864, 10.5503, 10.6095, 10.6662, 10.7236, 10.7795, 10.8329, 10.8787, 10.9199, 10.9594, 10.9958, 11.0313, 11.063, 11.0917, 11.1134, 11.1305, 11.1423, 11.154, 11.1665, 11.1722, 11.1787, 11.1788, 11.1771, 11.1745, 11.1774]","[0.0105924, 0.0105371, 0.0104799, 0.0104233, 0.0103837, 0.010351, 0.010311, 0.0102556, 0.010199, 0.0101379, 0.0100815, 0.0100409, 0.00999957, 0.00995491, 0.00989329, 0.00982993, 0.00976495, 0.0097105, 0.00966392, 0.00962291, 0.00956669, 0.00950373, 0.00943212, 0.00936394, 0.00930933, 0.00925943, 0.00920806, 0.00914835, 0.00907788, 0.00899978, 0.00892646, 0.00886539, 0.00881133, 0.00874739, 0.00867227, 0.0085896, 0.00850183, 0.00841395, 0.00833788, 0.00826495, 0.00818181, 0.00808381, 0.00797057, 0.00785098, 0.00773416, 0.00762324, 0.00750859, 0.00737407, 0.00722898, 0.0070703, 0.00691117, 0.00675571, 0.0066023, 0.00644289, 0.00626777, 0.00608546, 0.0058942, 0.00570341, 0.00552341, 0.00534242, 0.00515557, 0.0049561, 0.00475269, 0.00454468, 0.00434474, 0.00415039, 0.0039595, 0.00376348, 0.00355757, 0.0033497, 0.00314709, 0.00295106, 0.00276693, 0.00258297, 0.00239628, 0.00220712, 0.00202431, 0.00184733, 0.00168176, 0.00152211, 0.00136494, 0.0012113, 0.00106552, 0.00092964, 0.000803077, 0.00068688, 0.000581428, 0.000482394, 0.00039648, 0.000319922, 0.000258149, 0.000209069, 0.000171506, 0.000142763, 0.000124583, 0.000113106, 0.000106574, 0.000102845, 0.000100672, 9.96866e-05]",
